state,county,stname,ctyname,total,nonhisp_white,nonhisp_black,nonhisp_NA_alaska,nonhisp_hawai_pacific,nonhisp_asian,hisp_white,hisp_black
22,83,Louisiana,Richland Parish,20122,12215,7102,56,3,64,371,65
22,85,Louisiana,Sabine Parish,23884,16099,3967,1969,4,90,504,41
22,87,Louisiana,St. Bernard Parish,47244,29127,10963,278,11,1012,3998,389
22,89,Louisiana,St. Charles Parish,53100,34417,13760,165,25,568,2878,293
22,91,Louisiana,St. Helena Parish,10132,4509,5232,38,3,18,126,38
22,93,Louisiana,St. James Parish,21096,10215,10222,55,4,57,280,64
22,95,Louisiana,St. John the Baptist Parish,42837,14175,24648,118,70,464,2271,356
22,97,Louisiana,St. Landry Parish,82124,44744,33817,262,14,361,1428,295
22,99,Louisiana,St. Martin Parish,53431,34546,15841,251,14,483,1172,184
22,101,Louisiana,St. Mary Parish,49348,27679,15434,889,17,763,2804,293
22,103,Louisiana,St. Tammany Parish,260419,203145,32486,1206,76,3666,13601,640
22,105,Louisiana,Tangipahoa Parish,134758,85043,40539,467,43,880,5038,389
22,107,Louisiana,Tensas Parish,4334,1818,2342,5,0,9,79,18
22,109,Louisiana,Terrebonne Parish,110461,73459,20920,6422,66,1129,4659,315
22,111,Louisiana,Union Parish,22108,15278,5446,75,15,40,878,88
22,113,Louisiana,Vermilion Parish,59511,46681,8375,208,9,1213,1795,143
22,115,Louisiana,Vernon Parish,47429,33168,6605,641,214,847,3648,345
22,117,Louisiana,Washington Parish,46194,30229,13894,168,8,132,881,152
22,119,Louisiana,Webster Parish,38340,23621,13051,185,11,147,607,115
22,121,Louisiana,West Baton Rouge Parish,26465,14515,10484,47,1,182,739,78
22,123,Louisiana,West Carroll Parish,10830,8424,1735,60,0,28,371,30
22,125,Louisiana,West Feliciana Parish,15568,8185,6855,29,4,91,189,47
22,127,Louisiana,Winn Parish,13904,8986,4277,105,4,35,227,46
23,1,Maine,Androscoggin County,108277,97658,4705,412,31,967,1655,167
23,3,Maine,Aroostook County,67055,62855,745,1226,19,337,712,51
23,5,Maine,Cumberland County,295003,265930,9152,885,77,6948,5463,299
23,7,Maine,Franklin County,30199,28863,156,136,13,158,356,11
23,9,Maine,Hancock County,54987,51961,507,236,12,672,708,60
23,11,Maine,Kennebec County,122302,115398,899,625,38,1184,1721,92
23,13,Maine,Knox County,39772,37765,321,178,12,254,565,12
23,15,Maine,Lincoln County,34634,33143,197,126,5,266,376,24
23,17,Maine,Oxford County,57975,55074,374,255,22,466,741,28
23,19,Maine,Penobscot County,152148,142160,1402,1923,44,1815,1894,91
23,21,Maine,Piscataquis County,16785,15897,90,107,7,176,197,14
23,23,Maine,Sagadahoc County,35856,33865,303,141,9,294,544,28
23,25,Maine,Somerset County,50484,48179,287,275,18,367,479,36
23,27,Maine,Waldo County,39715,37832,219,185,17,242,536,23
23,29,Maine,Washington County,31379,28023,193,1623,3,143,633,29
23,31,Maine,York County,207641,194994,2004,657,48,2794,3149,172
24,1,Maryland,Allegany County,70416,61036,5707,119,39,788,1106,111
24,3,Maryland,Anne Arundel County,579234,386285,101478,1466,441,23841,40027,4446
24,5,Maryland,Baltimore County,827370,461626,244532,2248,290,51603,36354,6377
24,9,Maryland,Calvert County,92525,71709,11907,327,90,1706,3255,379
24,11,Maryland,Caroline County,33406,25102,4556,111,13,321,1956,161
24,13,Maryland,Carroll County,168447,148781,6289,308,75,3451,5629,308
24,15,Maryland,Cecil County,102855,87009,6959,273,53,1423,3818,542
24,17,Maryland,Charles County,163257,60813,79891,985,151,5346,7119,1873
24,19,Maryland,Dorchester County,31929,19902,8906,105,10,379,1401,360
24,21,Maryland,Frederick County,259547,186170,25804,579,142,12525,23221,1871
24,23,Maryland,Garrett County,29014,27920,315,54,1,118,312,7
24,25,Maryland,Harford County,255441,191831,36457,560,180,7711,9499,1441
24,27,Maryland,Howard County,325690,163681,63975,595,179,62425,18542,2438
24,29,Maryland,Kent County,19422,15109,2803,34,6,255,681,90
24,31,Maryland,Montgomery County,1050688,451227,196127,1775,487,161278,178836,15420
24,33,Maryland,Prince George's County,909327,111440,561056,2237,362,38337,134705,24257
24,35,Maryland,Queen Anne's County,50381,43486,3063,135,20,562,1766,131
24,37,Maryland,St. Mary's County,113510,83390,16390,396,118,3221,5205,479
24,39,Maryland,Somerset County,25616,13165,10454,95,8,251,731,180
24,41,Maryland,Talbot County,37181,28794,4559,75,21,488,2179,199
24,43,Maryland,Washington County,151049,116923,18051,276,100,2832,7007,870
24,45,Maryland,Wicomico County,103609,64282,27668,234,23,3071,4357,668
24,47,Maryland,Worcester County,52276,41836,6643,149,18,791,1575,170
24,510,Maryland,Baltimore city,593490,164264,366677,1626,198,15796,24382,5600
25,1,Massachusetts,Barnstable County,212990,190648,6787,1321,90,3141,5691,578
25,3,Massachusetts,Berkshire County,124944,109523,4011,214,36,2044,5224,513
25,5,Massachusetts,Bristol County,565217,462342,28256,1334,325,13572,36749,6184
25,7,Massachusetts,Dukes County,17332,15063,748,207,6,180,504,69
25,9,Massachusetts,Essex County,789034,544403,27570,967,229,29342,126743,28800
25,11,Massachusetts,Franklin County,70180,63428,935,257,100,1178,2384,209
25,13,Massachusetts,Hampden County,466372,286521,36151,698,163,12053,98882,14614
25,15,Massachusetts,Hampshire County,160830,134005,4704,258,71,9035,7525,838
25,17,Massachusetts,Middlesex County,1611699,1147646,84822,1952,451,209133,112393,10781
25,19,Massachusetts,Nantucket County,11399,8103,1128,19,11,220,1497,156
25,21,Massachusetts,Norfolk County,706775,521298,51765,889,247,84228,26888,5077
25,23,Massachusetts,Plymouth County,521202,422931,57302,1287,503,8267,15844,3717
25,25,Massachusetts,Suffolk County,803907,363231,161449,1505,479,73381,132986,34158
25,27,Massachusetts,Worcester County,830622,628658,40129,1500,278,44249,83055,10451
26,1,Michigan,Alcona County,10405,9920,54,71,4,41,154,3
26,3,Michigan,Alger County,9108,7600,659,385,0,40,110,6
26,5,Michigan,Allegan County,118081,104074,1588,652,25,908,7953,246
26,7,Michigan,Alpena County,28405,27117,153,164,9,164,393,2
26,9,Michigan,Antrim County,23324,22017,76,245,14,75,492,14
26,11,Michigan,Arenac County,14883,14032,68,186,8,45,260,4
26,13,Michigan,Baraga County,8209,5910,652,1110,0,32,62,1
26,15,Michigan,Barry County,61550,57731,369,296,9,318,1697,34
26,17,Michigan,Bay County,103126,92621,1669,511,14,601,4906,222
26,19,Michigan,Benzie County,17766,16641,107,248,3,80,376,15
26,21,Michigan,Berrien County,153401,114674,22204,783,120,3165,7562,517
26,23,Michigan,Branch County,43517,39170,955,166,6,277,1956,72
26,25,Michigan,Calhoun County,134159,103409,14450,781,45,3916,5815,583
26,27,Michigan,Cass County,51787,44683,2598,537,13,389,1772,93
26,29,Michigan,Charlevoix County,26143,24445,117,374,14,156,448,8
26,31,Michigan,Cheboygan County,25276,23198,178,721,11,106,275,11
26,33,Michigan,Chippewa County,37349,25859,2578,5902,18,314,478,25
26,35,Michigan,Clare County,30950,29284,223,231,10,91,563,13
26,37,Michigan,Clinton County,79595,71277,1561,334,33,1265,3231,144
26,39,Michigan,Crawford County,14029,13196,109,96,6,113,271,16
26,41,Michigan,Delta County,35784,33089,127,960,8,177,422,16
26,43,Michigan,Dickinson County,25239,23944,133,222,9,171,335,4
26,45,Michigan,Eaton County,110268,90805,7505,437,27,2712,5264,419
26,47,Michigan,Emmet County,33415,30435,242,1178,40,207,449,8
26,49,Michigan,Genesee County,405813,293713,81205,1860,87,4058,11862,1123
26,51,Michigan,Gladwin County,25449,24259,136,138,6,116,457,3
26,53,Michigan,Gogebic County,13975,12886,83,436,2,66,195,4
26,55,Michigan,Grand Traverse County,93088,86259,679,1044,36,713,2248,43
26,57,Michigan,Gratiot County,40711,34820,2458,204,10,198,2274,64
26,59,Michigan,Hillsdale County,45605,43093,296,228,15,222,987,21
26,61,Michigan,Houghton County,35684,32867,321,236,15,1044,515,12
26,63,Michigan,Huron County,30981,29399,191,113,4,203,753,13
26,65,Michigan,Ingham County,292406,202255,34287,1228,138,20309,18816,2083
26,67,Michigan,Ionia County,64697,57034,3024,300,12,294,2692,104
26,69,Michigan,Iosco County,25127,23410,196,202,10,203,526,13
26,71,Michigan,Iron County,11066,10395,47,141,2,49,209,0
26,73,Michigan,Isabella County,69872,59522,1769,2430,28,1258,2030,95
26,75,Michigan,Jackson County,158510,134032,12552,528,57,1415,4829,362
26,77,Michigan,Kalamazoo County,265066,204086,30160,989,120,7328,11110,1182
26,79,Michigan,Kalkaska County,18038,16904,123,164,3,102,339,7
26,81,Michigan,Kent County,656955,481382,63842,2225,220,21512,58768,5753
26,83,Michigan,Keweenaw County,2116,2034,8,8,0,2,24,0
26,85,Michigan,Lake County,11853,10196,915,92,2,35,217,29
26,87,Michigan,Lapeer County,87607,80377,996,342,11,581,3813,65
26,89,Michigan,Leelanau County,21761,19562,138,590,8,137,674,27
26,91,Michigan,Lenawee County,98451,85146,2505,423,28,448,7119,404
26,93,Michigan,Livingston County,191995,180756,1209,682,103,1838,4280,90
26,95,Michigan,Luce County,6229,4809,746,330,1,15,75,2
26,97,Michigan,Mackinac County,10799,7842,371,1736,1,96,151,6
26,99,Michigan,Macomb County,873972,681480,108482,2370,235,36857,20072,1599
26,101,Michigan,Manistee County,24558,21756,834,508,14,91,729,7
26,103,Michigan,Marquette County,66699,61315,1133,1249,20,567,842,34
26,105,Michigan,Mason County,29144,26623,224,260,0,200,1193,40
26,107,Michigan,Mecosta County,43453,39566,1194,291,8,382,820,57
26,109,Michigan,Menominee County,22780,21065,142,633,7,108,353,10
26,111,Michigan,Midland County,83156,75853,1117,385,66,1961,2117,94
26,113,Michigan,Missaukee County,15118,14175,74,94,2,86,366,14
26,115,Michigan,Monroe County,150500,136994,3768,411,36,1006,4948,230
26,117,Michigan,Montcalm County,63888,58517,1549,313,17,261,2021,45
26,119,Michigan,Montmorency County,9328,8900,51,70,1,24,113,2
26,121,Michigan,Muskegon County,173566,132573,23704,1352,31,1125,8319,526
26,123,Michigan,Newaygo County,48980,44201,507,336,14,236,2615,96
26,125,Michigan,Oakland County,1257584,899565,172086,3001,320,101972,47041,3264
26,127,Michigan,Oceana County,26467,21514,280,244,4,56,3640,65
26,129,Michigan,Ogemaw County,20997,19808,81,190,6,132,416,5
26,131,Michigan,Ontonagon County,5720,5412,19,79,1,33,77,0
26,133,Michigan,Osceola County,23460,22100,173,146,11,70,455,22
26,135,Michigan,Oscoda County,8241,7840,41,68,3,15,128,1
26,137,Michigan,Otsego County,24668,23245,139,212,14,166,401,7
26,139,Michigan,Ottawa County,291830,243469,4573,850,88,8253,26625,962
26,141,Michigan,Presque Isle County,12592,12009,78,103,1,73,148,3
26,143,Michigan,Roscommon County,24019,22674,141,195,5,165,421,16
26,145,Michigan,Saginaw County,190539,131726,35156,657,64,2613,13579,1571
26,147,Michigan,St. Clair County,159128,144813,3861,666,40,945,4752,217
26,149,Michigan,St. Joseph County,60964,52463,1411,244,4,397,4692,99
26,151,Michigan,Sanilac County,41170,38613,213,185,15,137,1361,26
26,153,Michigan,Schoolcraft County,8094,6908,34,728,0,21,72,0
26,155,Michigan,Shiawassee County,68122,63891,467,321,33,340,1784,62
26,157,Michigan,Tuscola County,52245,48627,651,289,16,170,1652,44
26,159,Michigan,Van Buren County,75677,61320,2760,536,20,462,7912,230
26,161,Michigan,Washtenaw County,367601,257895,44180,1005,141,34203,15006,1076
26,163,Michigan,Wayne County,1749343,863929,668934,5800,189,61364,91452,8572
26,165,Michigan,Wexford County,33631,31654,197,214,23,224,576,27
27,1,Minnesota,Aitkin County,15886,14907,78,390,5,46,148,13
27,3,Minnesota,Anoka County,356921,284497,25629,2285,160,17543,14482,707
27,5,Minnesota,Becker County,34423,29624,195,2532,11,182,408,31
27,7,Minnesota,Beltrami County,47188,33822,375,9975,22,349,560,33
27,9,Minnesota,Benton County,40889,36214,2088,189,10,451,921,36
27,11,Minnesota,Big Stone County,4991,4766,22,28,0,14,90,3
27,13,Minnesota,Blue Earth County,67653,58972,2838,188,38,1646,2279,94
27,15,Minnesota,Brown County,25008,23279,118,47,4,216,1088,16
27,17,Minnesota,Carlton County,35871,31533,604,2018,3,192,406,10
27,19,Minnesota,Carver County,105089,92808,2208,206,28,3446,4033,148
27,21,Minnesota,Cass County,29779,24724,123,3454,4,126,400,9
27,23,Minnesota,Chippewa County,11800,10148,95,126,166,120,858,16
27,25,Minnesota,Chisago County,56579,52500,753,364,20,758,1145,37
27,27,Minnesota,Clay County,64222,55209,2740,871,38,903,2436,98
27,29,Minnesota,Clearwater County,8818,7420,65,774,2,28,131,5
27,31,Minnesota,Cook County,5463,4619,64,445,2,52,85,11
27,33,Minnesota,Cottonwood County,11196,9481,134,36,34,421,741,17
27,35,Minnesota,Crow Wing County,65055,61633,520,573,20,314,775,36
27,37,Minnesota,Dakota County,429021,330869,30807,1578,289,22011,27887,1320
27,39,Minnesota,Dodge County,20934,19240,129,59,6,163,932,28
27,41,Minnesota,Douglas County,38141,36525,235,129,7,193,542,19
27,43,Minnesota,Faribault County,13653,12289,100,44,5,52,871,22
27,45,Minnesota,Fillmore County,21067,20221,106,30,2,139,326,8
27,47,Minnesota,Freeborn County,30281,25371,399,108,26,881,2820,87
27,49,Minnesota,Goodhue County,46340,42502,631,548,26,330,1251,59
27,51,Minnesota,Grant County,5972,5660,35,29,2,22,111,3
27,53,Minnesota,Hennepin County,1265843,866385,170972,8586,492,94351,73115,4130
27,55,Minnesota,Houston County,18600,17800,131,52,4,131,191,7
27,57,Minnesota,Hubbard County,21491,19828,93,544,7,115,341,20
27,59,Minnesota,Isanti County,40596,37876,361,234,12,494,764,34
27,61,Minnesota,Itasca County,45130,41284,225,1632,28,161,492,14
27,63,Minnesota,Jackson County,9846,9025,76,33,0,157,347,5
27,65,Minnesota,Kanabec County,16337,15426,90,121,3,120,218,7
27,67,Minnesota,Kandiyohi County,43199,33910,2753,147,30,495,5024,155
27,69,Minnesota,Kittson County,4298,4073,31,9,0,25,89,0
27,71,Minnesota,Koochiching County,12229,11395,81,286,1,77,117,5
27,73,Minnesota,Lac qui Parle County,6623,6243,52,13,4,55,137,4
27,75,Minnesota,Lake County,10641,10140,67,69,3,63,142,1
27,77,Minnesota,Lake of the Woods County,3740,3458,27,34,0,61,60,0
27,79,Minnesota,Le Sueur County,28887,26097,220,115,7,177,1821,26
27,81,Minnesota,Lincoln County,5639,5385,13,21,0,31,110,2
27,83,Minnesota,Lyon County,25474,21232,810,98,13,1153,1587,49
27,85,Minnesota,McLeod County,35893,32478,246,130,26,262,2182,51
27,87,Minnesota,Mahnomen County,5527,2479,29,2291,1,5,72,10
27,89,Minnesota,Marshall County,9336,8683,43,51,1,22,370,1
27,91,Minnesota,Martin County,19683,18167,136,89,22,114,850,34
27,93,Minnesota,Meeker County,23222,21712,152,64,13,95,875,32
27,95,Minnesota,Mille Lacs County,26277,23282,164,1510,5,169,444,8
27,97,Minnesota,Morrison County,33386,31911,272,101,11,119,499,33
27,99,Minnesota,Mower County,40062,30747,1466,83,150,2053,4425,83
27,101,Minnesota,Murray County,8194,7556,33,24,16,132,297,11
27,103,Minnesota,Nicollet County,34274,30113,1306,112,5,545,1492,26
27,105,Minnesota,Nobles County,21629,12474,980,84,11,1482,5902,68
27,107,Minnesota,Norman County,6375,5686,54,117,1,36,258,6
27,109,Minnesota,Olmsted County,158293,125134,10583,410,86,10263,7176,308
27,111,Minnesota,Otter Tail County,58746,54137,917,365,34,353,1856,60
27,113,Minnesota,Pennington County,14119,12738,163,232,1,131,448,17
27,115,Minnesota,Pine County,29579,26330,613,921,7,234,691,53
27,117,Minnesota,Pipestone County,9126,7914,121,137,0,93,502,48
27,119,Minnesota,Polk County,31364,27004,918,443,5,287,1743,68
27,121,Minnesota,Pope County,11249,10739,42,41,2,70,176,11
27,123,Minnesota,Ramsey County,550321,336200,68255,3074,251,83518,32870,2691
27,125,Minnesota,Red Lake County,4055,3711,22,73,0,14,126,5
27,127,Minnesota,Redwood County,15170,13103,137,653,10,391,388,29
27,129,Minnesota,Renville County,14548,12706,70,157,3,115,1181,18
27,131,Minnesota,Rice County,66972,54417,4022,277,56,1444,5179,121
27,133,Minnesota,Rock County,9315,8665,76,50,1,69,259,6
27,135,Minnesota,Roseau County,15165,13874,89,281,4,418,167,11
27,137,Minnesota,St. Louis County,199070,180896,3190,4346,88,2232,2696,126
27,139,Minnesota,Scott County,149013,119397,7740,1184,108,9397,6554,298
27,141,Minnesota,Sherburne County,97238,88007,2958,466,26,1215,2276,106
27,143,Minnesota,Sibley County,14865,13075,99,49,5,94,1270,25
27,145,Minnesota,Stearns County,161075,136209,12234,427,76,3692,4798,270
27,147,Minnesota,Steele County,36649,31461,1234,105,15,371,2744,55
27,149,Minnesota,Stevens County,9805,8408,109,126,1,203,636,17
27,151,Minnesota,Swift County,9266,8349,101,56,81,50,415,14
27,153,Minnesota,Todd County,24664,22305,100,105,58,115,1435,70
27,155,Minnesota,Traverse County,3259,2833,21,188,2,16,94,1
27,157,Minnesota,Wabasha County,21627,20467,122,50,3,119,553,19
27,159,Minnesota,Wadena County,13682,12814,142,100,1,73,246,15
27,161,Minnesota,Waseca County,18612,16515,390,105,6,151,1069,34
27,163,Minnesota,Washington County,262440,214192,12701,1071,147,16719,9940,516
27,165,Minnesota,Watonwan County,10897,7670,70,32,4,101,2691,64
27,167,Minnesota,Wilkin County,6207,5760,30,94,1,29,155,7
27,169,Minnesota,Winona County,50484,45919,905,167,8,1321,1387,25
27,171,Minnesota,Wright County,138377,126911,2400,456,51,1935,3710,128
27,173,Minnesota,Yellow Medicine County,9709,8611,73,334,4,52,404,11
28,1,Mississippi,Adams County,30693,10904,16145,94,4,173,2727,258
28,3,Mississippi,Alcorn County,36953,30577,4500,93,6,141,1015,80
28,5,Mississippi,Amite County,12297,7115,4865,34,3,20,93,50
28,7,Mississippi,Attala County,18174,9632,7888,50,4,73,292,41
28,9,Mississippi,Benton County,8259,4962,2929,29,1,7,173,27
28,11,Mississippi,Bolivar County,30628,10003,19369,35,10,333,460,155
28,13,Mississippi,Calhoun County,14361,9237,4002,33,2,21,773,92
28,15,Mississippi,Carroll County,9947,6390,3252,19,2,23,112,30
28,17,Mississippi,Chickasaw County,17103,8335,7513,47,1,75,684,110
28,19,Mississippi,Choctaw County,8210,5507,2425,22,1,28,88,12
28,21,Mississippi,Claiborne County,8988,964,7718,20,4,70,58,65
28,23,Mississippi,Clarke County,15541,9782,5381,63,1,35,140,17
28,25,Mississippi,Clay County,19316,7413,11359,40,2,70,182,90
28,27,Mississippi,Coahoma County,22124,4412,17080,24,5,100,214,86
28,29,Mississippi,Copiah County,28065,12310,14396,53,5,105,694,177
28,31,Mississippi,Covington County,18636,11240,6631,31,6,75,309,103
28,33,Mississippi,DeSoto County,184945,114447,55139,368,68,2961,8375,497
28,35,Mississippi,Forrest County,74897,42611,28062,181,36,810,1733,252
28,37,Mississippi,Franklin County,7713,4846,2645,24,2,8,61,19
28,39,Mississippi,George County,24500,21303,1861,119,1,195,670,35
28,41,Mississippi,Greene County,13586,9808,3424,50,1,23,140,23
28,43,Mississippi,Grenada County,20758,11252,8830,47,1,95,220,71
28,45,Mississippi,Hancock County,47632,40268,3863,287,25,426,1505,119
28,47,Mississippi,Harrison County,208080,131483,52925,795,136,5897,9682,1019
28,49,Mississippi,Hinds County,231840,55352,168931,162,27,1697,2777,602
28,51,Mississippi,Holmes County,17010,2587,14028,23,1,44,85,101
28,53,Mississippi,Humphreys County,8064,1615,6032,7,0,32,186,78
28,55,Mississippi,Issaquena County,1327,449,842,5,0,6,14,4
28,57,Mississippi,Itawamba County,23390,20960,1606,59,2,121,326,21
28,59,Mississippi,Jackson County,143617,96828,30291,548,105,3320,8372,868
28,61,Mississippi,Jasper County,16383,7304,8645,37,3,23,146,67
28,63,Mississippi,Jefferson County,6990,904,5945,18,1,10,29,25
28,65,Mississippi,Jefferson Davis County,11128,4176,6593,29,2,32,146,38
28,67,Mississippi,Jones County,68098,43743,19942,343,10,304,2604,294
28,69,Mississippi,Kemper County,9742,3281,5944,337,0,19,44,35
28,71,Mississippi,Lafayette County,54019,37946,12684,117,18,1166,1152,125
28,73,Mississippi,Lamar County,63343,46411,13139,146,44,959,1511,153
28,75,Mississippi,Lauderdale County,74125,38546,32495,140,13,536,1172,261
28,77,Mississippi,Lawrence County,12586,8111,4038,17,0,49,191,41
28,79,Mississippi,Leake County,22786,10624,9475,1285,0,89,636,128
28,81,Mississippi,Lee County,85436,55204,25831,171,24,818,1888,283
28,83,Mississippi,Leflore County,28183,6085,20907,45,3,166,434,228
28,85,Mississippi,Lincoln County,34153,22857,10271,78,8,143,334,72
28,87,Mississippi,Lowndes County,58595,30018,26056,120,29,587,909,169
28,89,Mississippi,Madison County,106272,58588,40349,171,22,2901,2483,334
28,91,Mississippi,Marion County,24573,15999,7720,48,14,87,341,40
28,93,Mississippi,Marshall County,35294,16913,16442,100,6,98,1118,166
28,95,Mississippi,Monroe County,35252,23622,10670,77,5,95,358,73
28,97,Mississippi,Montgomery County,9775,5103,4340,31,1,73,98,35
28,99,Mississippi,Neshoba County,29118,16794,6139,4884,9,129,340,56
28,101,Mississippi,Newton County,21018,12681,6511,1106,5,98,257,55
28,103,Mississippi,Noxubee County,10417,2684,7456,26,1,27,102,25
28,105,Mississippi,Oktibbeha County,49587,27881,18501,105,34,1629,630,129
28,107,Mississippi,Panola County,34192,15934,16991,88,2,60,563,123
28,109,Mississippi,Pearl River County,55535,45389,6770,328,46,224,1511,69
28,111,Mississippi,Perry County,11973,9283,2283,54,6,21,148,16
28,113,Mississippi,Pike County,39288,16828,21088,140,9,259,390,164
28,115,Mississippi,Pontotoc County,32174,24412,4796,58,8,128,1895,236
